Type, YearCreated, YearReported,  Market, FromPool, To_Gas/Pool, AmountEmitted, AmountRetained
5, 4, 16, 300, 210, 210, 0, 0.68461673421917 
5, 4, 17, 300, 210, 210, 0, 0.672242040043281 
5, 4, 18, 300, 210, 210, 0, 0.6600910229239 
5, 4, 19, 300, 210, 210, 0, 0.648159639817629 
5, 4, 4, 301, 204, 204, 0, 6.15118293361796 
5, 4, 5, 301, 204, 204, 0, 6.10399072760478 
5, 4, 6, 301, 204, 204, 0, 6.0571605827321 
5, 4, 7, 301, 204, 204, 0, 6.0106897212474 
5, 4, 8, 301, 204, 204, 0, 5.96457538670921 
5, 4, 9, 301, 204, 204, 0, 5.91881484382366 
5, 4, 10, 301, 204, 204, 0, 5.87340537828215 
5, 4, 11, 301, 204, 204, 0, 5.82834429660046 
5, 4, 12, 301, 204, 204, 0, 5.78362892595887 
5, 4, 13, 301, 204, 204, 0, 5.73925661404372 
5, 4, 14, 301, 204, 204, 0, 5.69522472889002 
5, 4, 15, 301, 204, 204, 0, 5.65153065872536 
5, 4, 16, 301, 204, 204, 0, 5.608171811815 
5, 4, 17, 301, 204, 204, 0, 5.56514561630811 
5, 4, 18, 301, 204, 204, 0, 5.52244952008525 
5, 4, 19, 301, 204, 204, 0, 5.48008099060697 
5, 4, 4, 301, 205, 205, 0, 0.491337231477737 
5, 4, 5, 301, 205, 205, 0, 0.486817230268181 
5, 4, 6, 301, 205, 205, 0, 0.482338810297795 
5, 4, 7, 301, 205, 205, 0, 0.477901589044676 
5, 4, 8, 301, 205, 205, 0, 0.473505187505892 
5, 4, 9, 301, 205, 205, 0, 0.469149230165106 
5, 4, 10, 301, 205, 205, 0, 0.464833344960497 
5, 4, 11, 301, 205, 205, 0, 0.460557163252988 
5, 4, 12, 301, 205, 205, 0, 0.456320319794755 
5, 4, 13, 301, 205, 205, 0, 0.452122452698029 
5, 4, 14, 301, 205, 205, 0, 0.447963203404187 
5, 4, 15, 301, 205, 205, 0, 0.443842216653125 
5, 4, 16, 301, 205, 205, 0, 0.439759140452915 
5, 4, 17, 301, 205, 205, 0, 0.435713626049738 
5, 4, 18, 301, 205, 205, 0, 0.431705327898097 
5, 4, 19, 301, 205, 205, 0, 0.427733903631302 
5, 4, 4, 301, 206, 206, 0, 2.43467821630189 
5, 4, 5, 301, 206, 206, 0, 2.39067053019443 
5, 4, 6, 301, 206, 206, 0, 2.34745829887173 
5, 4, 7, 301, 206, 206, 0, 2.30502714420192 
5, 4, 8, 301, 206, 206, 0, 2.26336294794304 
5, 4, 9, 301, 206, 206, 0, 2.22245184704543 
5, 4, 10, 301, 206, 206, 0, 2.18228022903905 
5, 4, 11, 301, 206, 206, 0, 2.14283472750417 
5, 4, 12, 301, 206, 206, 0, 2.1041022176239 
5, 4, 13, 301, 206, 206, 0, 2.06606981181717 
5, 4, 14, 301, 206, 206, 0, 2.02872485545054 
5, 4, 15, 301, 206, 206, 0, 1.99205492262768 
5, 4, 16, 301, 206, 206, 0, 1.95604781205477 
5, 4, 17, 301, 206, 206, 0, 1.9206915429808 
5, 4, 18, 301, 206, 206, 0, 1.88597435121114 
5, 4, 19, 301, 206, 206, 0, 1.85188468519323 
5, 4, 4, 301, 207, 207, 0, 6.0571605827321 
5, 4, 5, 301, 207, 207, 0, 5.91881484382366 
5, 4, 6, 301, 207, 207, 0, 5.78362892595887 
5, 4, 7, 301, 207, 207, 0, 5.65153065872536 
5, 4, 8, 301, 207, 207, 0, 5.52244952008525 
5, 4, 9, 301, 207, 207, 0, 5.39631659872622 
5, 4, 10, 301, 207, 207, 0, 5.27306455727251 
5, 4, 11, 301, 207, 207, 0, 5.15262759633614 
5, 4, 12, 301, 207, 207, 0, 5.03494141938925 
5, 4, 13, 301, 207, 207, 0, 4.91994319843868 
5, 4, 14, 301, 207, 207, 0, 4.80757154048462 
5, 4, 15, 301, 207, 207, 0, 4.69776645474533 
5, 4, 16, 301, 207, 207, 0, 4.59046932063041 
5, 4, 17, 301, 207, 207, 0, 4.48562285644559 
5, 4, 18, 301, 207, 207, 0, 4.3831710888123 
5, 4, 19, 301, 207, 207, 0, 4.28305932278573 
5, 4, 4, 301, 208, 208, 0, 1.96534892591095 
5, 4, 5, 301, 208, 208, 0, 1.94726892107273 
5, 4, 6, 301, 208, 208, 0, 1.92935524119118 
5, 4, 7, 301, 208, 208, 0, 1.9116063561787 
5, 4, 8, 301, 208, 208, 0, 1.89402075002357 
5, 4, 9, 301, 208, 208, 0, 1.87659692066042 
5, 4, 10, 301, 208, 208, 0, 1.85933337984199 
5, 4, 11, 301, 208, 208, 0, 1.84222865301195 
5, 4, 12, 301, 208, 208, 0, 1.82528127917902 
5, 4, 13, 301, 208, 208, 0, 1.80848981079212 
5, 4, 14, 301, 208, 208, 0, 1.79185281361675 
5, 4, 15, 301, 208, 208, 0, 1.7753688666125 
5, 4, 16, 301, 208, 208, 0, 1.75903656181166 
5, 4, 17, 301, 208, 208, 0, 1.74285450419895 
5, 4, 18, 301, 208, 208, 0, 1.72682131159239 
5, 4, 19, 301, 208, 208, 0, 1.71093561452521 
5, 4, 4, 301, 209, 209, 0, 1.75326843552492 
5, 4, 5, 301, 209, 209, 0, 1.239748 
5, 4, 6, 301, 209, 209, 0, 0.87663421776246 
5, 4, 7, 301, 209, 209, 0, 0.619874 
5, 4, 8, 301, 209, 209, 0, 0.43831710888123 
5, 4, 9, 301, 209, 209, 0, 0.309937 
5, 4, 10, 301, 209, 209, 0, 0.219158554440615 
5, 4, 11, 301, 209, 209, 0, 0.1549685 
5, 4, 12, 301, 209, 209, 0, 0.109579277220308 
5, 4, 13, 301, 209, 209, 0, 0.07748425 
5, 4, 14, 301, 209, 209, 0, 0.0547896386101538 
5, 4, 15, 301, 209, 209, 0, 0.038742125 
5, 4, 16, 301, 209, 209, 0, 0.0273948193050769 
5, 4, 17, 301, 209, 209, 0, 0.0193710625 
5, 4, 18, 301, 209, 209, 0, 0.0136974096525384 
5, 4, 19, 301, 209, 209, 0, 0.00968553125 
5, 4, 4, 301, 210, 210, 0, 3.40854950282265 
5, 4, 5, 301, 210, 210, 0, 3.3469387422722 
5, 4, 6, 301, 210, 210, 0, 3.28644161842042 
5, 4, 7, 301, 210, 210, 0, 3.22703800188269 
5, 4, 8, 301, 210, 210, 0, 3.16870812712026 
5, 4, 9, 301, 210, 210, 0, 3.1114325858636 
5, 4, 10, 301, 210, 210, 0, 3.05519232065467 
5, 4, 11, 301, 210, 210, 0, 2.99996861850584 
5, 4, 12, 301, 210, 210, 0, 2.94574310467346 
5, 4, 13, 301, 210, 210, 0, 2.89249773654403 
5, 4, 14, 301, 210, 210, 0, 2.84021479763076 
5, 4, 15, 301, 210, 210, 0, 2.78887689167875 
5, 4, 16, 301, 210, 210, 0, 2.73846693687668 
5, 4, 17, 301, 210, 210, 0, 2.68896816017312 
5, 4, 18, 301, 210, 210, 0, 2.6403640916956 
5, 4, 19, 301, 210, 210, 0, 2.59263855927052 
5, 4, 4, 300, 200, 200, 0, 7.67054940542153 
5, 4, 5, 300, 200, 200, 0, 5.4238975 
5, 4, 6, 300, 200, 200, 0, 3.83527470271076 
5, 4, 7, 300, 200, 200, 0, 2.71194875 
5, 4, 8, 300, 200, 200, 0, 1.91763735135538 
5, 4, 9, 300, 200, 200, 0, 1.355974375 
5, 4, 10, 300, 200, 200, 0, 0.958818675677691 
5, 4, 11, 300, 200, 200, 0, 0.6779871875 
5, 4, 12, 300, 200, 200, 0, 0.479409337838845 
5, 4, 13, 300, 200, 200, 0, 0.33899359375 
5, 4, 14, 300, 200, 200, 0, 0.239704668919423 
5, 4, 15, 300, 200, 200, 0, 0.169496796875 
5, 4, 16, 300, 200, 200, 0, 0.119852334459711 
5, 4, 17, 300, 200, 200, 0, 0.0847483984375 
5, 4, 18, 300, 200, 200, 0, 0.0599261672298557 
5, 4, 19, 300, 200, 200, 0, 0.04237419921875 
5, 4, 4, 300, 202, 202, 0, 13.8069889297587 
5, 4, 5, 300, 202, 202, 0, 9.7630155 
5, 4, 6, 300, 202, 202, 0, 6.90349446487937 
5, 4, 7, 300, 202, 202, 0, 4.88150775 
5, 4, 8, 300, 202, 202, 0, 3.45174723243969 
5, 4, 9, 300, 202, 202, 0, 2.440753875 
5, 4, 10, 300, 202, 202, 0, 1.72587361621984 
5, 4, 11, 300, 202, 202, 0, 1.2203769375 
5, 4, 12, 300, 202, 202, 0, 0.862936808109922 
5, 4, 13, 300, 202, 202, 0, 0.61018846875 
5, 4, 14, 300, 202, 202, 0, 0.431468404054961 
5, 4, 15, 300, 202, 202, 0, 0.305094234375 
5, 4, 16, 300, 202, 202, 0, 0.21573420202748 
5, 4, 17, 300, 202, 202, 0, 0.1525471171875 
5, 4, 18, 300, 202, 202, 0, 0.10786710101374 
5, 4, 19, 300, 202, 202, 0, 0.07627355859375 
5, 4, 4, 300, 201, 201, 0, 9.20465928650583 
5, 4, 5, 300, 201, 201, 0, 6.508677 
5, 4, 6, 300, 201, 201, 0, 4.60232964325292 
5, 4, 7, 300, 201, 201, 0, 3.2543385 
5, 4, 8, 300, 201, 201, 0, 2.30116482162646 
5, 4, 9, 300, 201, 201, 0, 1.62716925 
5, 4, 10, 300, 201, 201, 0, 1.15058241081323 
5, 4, 11, 300, 201, 201, 0, 0.813584625 
5, 4, 12, 300, 201, 201, 0, 0.575291205406614 
5, 4, 13, 300, 201, 201, 0, 0.4067923125 
5, 4, 14, 300, 201, 201, 0, 0.287645602703307 
5, 4, 15, 300, 201, 201, 0, 0.20339615625 
5, 4, 16, 300, 201, 201, 0, 0.143822801351654 
5, 4, 17, 300, 201, 201, 0, 0.101698078125 
5, 4, 18, 300, 201, 201, 0, 0.0719114006758268 
5, 4, 19, 300, 201, 201, 0, 0.0508490390625 
5, 4, 4, 301, 400, 400, 0, 13.8069889297587 
5, 4, 5, 301, 400, 400, 0, 9.7630155 
5, 4, 6, 301, 400, 400, 0, 6.90349446487937 
5, 4, 7, 301, 400, 400, 0, 4.88150775 
5, 4, 8, 301, 400, 400, 0, 3.45174723243969 
5, 4, 9, 301, 400, 400, 0, 2.440753875 
5, 4, 10, 301, 400, 400, 0, 1.72587361621984 
5, 4, 11, 301, 400, 400, 0, 1.2203769375 
5, 4, 12, 301, 400, 400, 0, 0.862936808109922 
5, 4, 13, 301, 400, 400, 0, 0.61018846875 
5, 4, 14, 301, 400, 400, 0, 0.431468404054961 
5, 4, 15, 301, 400, 400, 0, 0.305094234375 
5, 4, 16, 301, 400, 400, 0, 0.21573420202748 
5, 4, 17, 301, 400, 400, 0, 0.1525471171875 
5, 4, 18, 301, 400, 400, 0, 0.10786710101374 
5, 4, 19, 301, 400, 400, 0, 0.07627355859375 
5, 4, 4, 301, 401, 401, 0, 1.53410988108431 
5, 4, 5, 301, 401, 401, 0, 1.0847795 
5, 4, 6, 301, 401, 401, 0, 0.767054940542153 
5, 4, 7, 301, 401, 401, 0, 0.54238975 
5, 4, 8, 301, 401, 401, 0, 0.383527470271076 
5, 4, 9, 301, 401, 401, 0, 0.271194875 
5, 4, 10, 301, 401, 401, 0, 0.191763735135538 
5, 4, 11, 301, 401, 401, 0, 0.1355974375 
5, 4, 12, 301, 401, 401, 0, 0.0958818675677691 
5, 4, 13, 301, 401, 401, 0, 0.06779871875 
5, 4, 14, 301, 401, 401, 0, 0.0479409337838845 
5, 4, 15, 301, 401, 401, 0, 0.033899359375 
5, 4, 16, 301, 401, 401, 0, 0.0239704668919423 
5, 4, 17, 301, 401, 401, 0, 0.0169496796875 
5, 4, 18, 301, 401, 401, 0, 0.0119852334459711 
5, 4, 19, 301, 401, 401, 0, 0.00847483984375 
5, 5, 5, 300, 204, 204, 0, 125.037965323919 
5, 5, 6, 300, 204, 204, 0, 124.078667334782 
5, 5, 7, 300, 204, 204, 0, 123.126729131367 
5, 5, 8, 300, 204, 204, 0, 122.182094249003 
5, 5, 9, 300, 204, 204, 0, 121.244706656219 
5, 5, 10, 300, 204, 204, 0, 120.314510751419 
5, 5, 11, 300, 204, 204, 0, 119.391451359586 
5, 5, 12, 300, 204, 204, 0, 118.47547372901 
5, 5, 13, 300, 204, 204, 0, 117.566523528038 
5, 5, 14, 300, 204, 204, 0, 116.664546841852 
5, 5, 15, 300, 204, 204, 0, 115.769490169272 
5, 5, 16, 300, 204, 204, 0, 114.881300419582 
5, 5, 17, 300, 204, 204, 0, 113.99992490938 
5, 5, 18, 300, 204, 204, 0, 113.125311359455 
5, 5, 19, 300, 204, 204, 0, 112.257407891684 
5, 5, 5, 300, 205, 205, 0, 9.98764113746312 
5, 5, 6, 300, 205, 205, 0, 9.89576096407149 
5, 5, 7, 300, 205, 205, 0, 9.80472603192815 
5, 5, 8, 300, 205, 205, 0, 9.71452856533197 
5, 5, 9, 300, 205, 205, 0, 9.6251608601135 
5, 5, 10, 300, 205, 205, 0, 9.53661528297694 
5, 5, 11, 300, 205, 205, 0, 9.44888427084811 
5, 5, 12, 300, 205, 205, 0, 9.36196033022849 
5, 5, 13, 300, 205, 205, 0, 9.27583603655513 
5, 5, 14, 300, 205, 205, 0, 9.19050403356654 
5, 5, 15, 300, 205, 205, 0, 9.10595703267429 
5, 5, 16, 300, 205, 205, 0, 9.02218781234052 
5, 5, 17, 300, 205, 205, 0, 8.93918921746106 
5, 5, 18, 300, 205, 205, 0, 8.85695415875435 
5, 5, 19, 300, 205, 205, 0, 8.77547561215583 
5, 5, 5, 300, 206, 206, 0, 49.4908400010471 
5, 5, 6, 300, 206, 206, 0, 48.5962752337699 
5, 5, 7, 300, 206, 206, 0, 47.7178800470219 
5, 5, 8, 300, 206, 206, 0, 46.8553621698083 
5, 5, 9, 300, 206, 206, 0, 46.0084346140376 
5, 5, 10, 300, 206, 206, 0, 45.1768155790319 
5, 5, 11, 300, 206, 206, 0, 44.3602283577618 
5, 5, 12, 300, 206, 206, 0, 43.5584012447771 
5, 5, 13, 300, 206, 206, 0, 42.7710674458019 
5, 5, 14, 300, 206, 206, 0, 41.9979649889626 
5, 5, 15, 300, 206, 206, 0, 41.2388366376218 
5, 5, 16, 300, 206, 206, 0, 40.493429804787 
5, 5, 17, 300, 206, 206, 0, 39.7614964690666 
5, 5, 18, 300, 206, 206, 0, 39.0427930921449 
5, 5, 19, 300, 206, 206, 0, 38.3370805377492 
5, 5, 5, 300, 207, 207, 0, 123.126729131367 
5, 5, 6, 300, 207, 207, 0, 120.314510751419 
5, 5, 7, 300, 207, 207, 0, 117.566523528038 
5, 5, 8, 300, 207, 207, 0, 114.881300419582 
5, 5, 9, 300, 207, 207, 0, 112.257407891684 
5, 5, 10, 300, 207, 207, 0, 109.693445151948 
5, 5, 11, 300, 207, 207, 0, 107.188043402121 
5, 5, 12, 300, 207, 207, 0, 104.739865107345 
5, 5, 13, 300, 207, 207, 0, 102.347603282101 
5, 5, 14, 300, 207, 207, 0, 100.009980792458 
5, 5, 15, 300, 207, 207, 0, 97.725749674268 
5, 5, 16, 300, 207, 207, 0, 95.4936904669207 
5, 5, 17, 300, 207, 207, 0, 93.3126115623259 
5, 5, 18, 300, 207, 207, 0, 91.1813485687594 
5, 5, 19, 300, 207, 207, 0, 89.0987636892409 
5, 5, 5, 300, 208, 208, 0, 39.9505645498525 
5, 5, 6, 300, 208, 208, 0, 39.583043856286 
5, 5, 7, 300, 208, 208, 0, 39.2189041277126 
5, 5, 8, 300, 208, 208, 0, 38.8581142613279 
5, 5, 9, 300, 208, 208, 0, 38.500643440454 
5, 5, 10, 300, 208, 208, 0, 38.1464611319078 
5, 5, 11, 300, 208, 208, 0, 37.7955370833924 
5, 5, 12, 300, 208, 208, 0, 37.447841320914 
5, 5, 13, 300, 208, 208, 0, 37.1033441462205 
5, 5, 14, 300, 208, 208, 0, 36.7620161342662 
5, 5, 15, 300, 208, 208, 0, 36.4238281306972 
5, 5, 16, 300, 208, 208, 0, 36.0887512493621 
5, 5, 17, 300, 208, 208, 0, 35.7567568698443 
5, 5, 18, 300, 208, 208, 0, 35.4278166350174 
5, 5, 19, 300, 208, 208, 0, 35.1019024486233 
5, 5, 5, 300, 209, 209, 0, 183.729557482105 
5, 5, 6, 300, 209, 209, 0, 129.916416 
5, 5, 7, 300, 209, 209, 0, 91.8647787410525 
5, 5, 8, 300, 209, 209, 0, 64.958208 
5, 5, 9, 300, 209, 209, 0, 45.9323893705263 
5, 5, 10, 300, 209, 209, 0, 32.479104 
5, 5, 11, 300, 209, 209, 0, 22.9661946852631 
5, 5, 12, 300, 209, 209, 0, 16.239552 
5, 5, 13, 300, 209, 209, 0, 11.4830973426316 
5, 5, 14, 300, 209, 209, 0, 8.119776 
5, 5, 15, 300, 209, 209, 0, 5.74154867131578 
5, 5, 16, 300, 209, 209, 0, 4.059888 
5, 5, 17, 300, 209, 209, 0, 2.87077433565789 
5, 5, 18, 300, 209, 209, 0, 2.029944 
5, 5, 19, 300, 209, 209, 0, 1.43538716782895 
5, 5, 5, 300, 210, 210, 0, 69.2871760014659 
5, 5, 6, 300, 210, 210, 0, 68.0347853272779 
5, 5, 7, 300, 210, 210, 0, 66.8050320658307 
5, 5, 8, 300, 210, 210, 0, 65.5975070377316 
5, 5, 9, 300, 210, 210, 0, 64.4118084596527 
5, 5, 10, 300, 210, 210, 0, 63.2475418106447 
5, 5, 11, 300, 210, 210, 0, 62.1043197008665 
5, 5, 12, 300, 210, 210, 0, 60.981761742688 
5, 5, 13, 300, 210, 210, 0, 59.8794944241227 
5, 5, 14, 300, 210, 210, 0, 58.7971509845477 
5, 5, 15, 300, 210, 210, 0, 57.7343712926706 
5, 5, 16, 300, 210, 210, 0, 56.6908017267018 
5, 5, 17, 300, 210, 210, 0, 55.6660950566932 
5, 5, 18, 300, 210, 210, 0, 54.6599103290028 
5, 5, 19, 300, 210, 210, 0, 53.6719127528489 
5, 5, 5, 301, 204, 204, 0, 500.151861295678 
5, 5, 6, 301, 204, 204, 0, 496.314669339128 
5, 5, 7, 301, 204, 204, 0, 492.506916525469 
5, 5, 8, 301, 204, 204, 0, 488.728376996014 
5, 5, 9, 301, 204, 204, 0, 484.978826624876 
5, 5, 10, 301, 204, 204, 0, 481.258043005675 
5, 5, 11, 301, 204, 204, 0, 477.565805438345 
5, 5, 12, 301, 204, 204, 0, 473.901894916041 
5, 5, 13, 301, 204, 204, 0, 470.266094112152 
5, 5, 14, 301, 204, 204, 0, 466.658187367408 
5, 5, 15, 301, 204, 204, 0, 463.077960677088 
5, 5, 16, 301, 204, 204, 0, 459.525201678327 
5, 5, 17, 301, 204, 204, 0, 455.999699637519 
5, 5, 18, 301, 204, 204, 0, 452.501245437819 
5, 5, 19, 301, 204, 204, 0, 449.029631566735 
5, 5, 5, 301, 205, 205, 0, 39.9505645498525 
5, 5, 6, 301, 205, 205, 0, 39.583043856286 
5, 5, 7, 301, 205, 205, 0, 39.2189041277126 
5, 5, 8, 301, 205, 205, 0, 38.8581142613279 
5, 5, 9, 301, 205, 205, 0, 38.500643440454 
5, 5, 10, 301, 205, 205, 0, 38.1464611319078 
5, 5, 11, 301, 205, 205, 0, 37.7955370833924 
5, 5, 12, 301, 205, 205, 0, 37.447841320914 
5, 5, 13, 301, 205, 205, 0, 37.1033441462205 
5, 5, 14, 301, 205, 205, 0, 36.7620161342662 
5, 5, 15, 301, 205, 205, 0, 36.4238281306972 
5, 5, 16, 301, 205, 205, 0, 36.0887512493621 
5, 5, 17, 301, 205, 205, 0, 35.7567568698443 
5, 5, 18, 301, 205, 205, 0, 35.4278166350174 
5, 5, 19, 301, 205, 205, 0, 35.1019024486233 
5, 5, 5, 301, 206, 206, 0, 197.963360004188 
5, 5, 6, 301, 206, 206, 0, 194.38510093508 
5, 5, 7, 301, 206, 206, 0, 190.871520188088 
5, 5, 8, 301, 206, 206, 0, 187.421448679233 
5, 5, 9, 301, 206, 206, 0, 184.033738456151 
5, 5, 10, 301, 206, 206, 0, 180.707262316128 
5, 5, 11, 301, 206, 206, 0, 177.440913431047 
5, 5, 12, 301, 206, 206, 0, 174.233604979109 
5, 5, 13, 301, 206, 206, 0, 171.084269783208 
5, 5, 14, 301, 206, 206, 0, 167.99185995585 
5, 5, 15, 301, 206, 206, 0, 164.955346550487 
5, 5, 16, 301, 206, 206, 0, 161.973719219148 
5, 5, 17, 301, 206, 206, 0, 159.045985876266 
5, 5, 18, 301, 206, 206, 0, 156.17117236858 
5, 5, 19, 301, 206, 206, 0, 153.348322150997 
5, 5, 5, 301, 207, 207, 0, 492.506916525469 
5, 5, 6, 301, 207, 207, 0, 481.258043005675 
5, 5, 7, 301, 207, 207, 0, 470.266094112152 
5, 5, 8, 301, 207, 207, 0, 459.525201678327 
5, 5, 9, 301, 207, 207, 0, 449.029631566735 
5, 5, 10, 301, 207, 207, 0, 438.773780607791 
5, 5, 11, 301, 207, 207, 0, 428.752173608484 
5, 5, 12, 301, 207, 207, 0, 418.959460429381 
5, 5, 13, 301, 207, 207, 0, 409.390413128402 
5, 5, 14, 301, 207, 207, 0, 400.039923169833 
5, 5, 15, 301, 207, 207, 0, 390.902998697072 
5, 5, 16, 301, 207, 207, 0, 381.974761867683 
5, 5, 17, 301, 207, 207, 0, 373.250446249304 
5, 5, 18, 301, 207, 207, 0, 364.725394275038 
5, 5, 19, 301, 207, 207, 0, 356.395054756964 
5, 5, 5, 301, 208, 208, 0, 159.80225819941 
5, 5, 6, 301, 208, 208, 0, 158.332175425144 
5, 5, 7, 301, 208, 208, 0, 156.87561651085 
5, 5, 8, 301, 208, 208, 0, 155.432457045312 
5, 5, 9, 301, 208, 208, 0, 154.002573761816 
5, 5, 10, 301, 208, 208, 0, 152.585844527631 
5, 5, 11, 301, 208, 208, 0, 151.18214833357 
5, 5, 12, 301, 208, 208, 0, 149.791365283656 
5, 5, 13, 301, 208, 208, 0, 148.413376584882 
5, 5, 14, 301, 208, 208, 0, 147.048064537065 
5, 5, 15, 301, 208, 208, 0, 145.695312522789 
5, 5, 16, 301, 208, 208, 0, 144.355004997448 
5, 5, 17, 301, 208, 208, 0, 143.027027479377 
5, 5, 18, 301, 208, 208, 0, 141.71126654007 
5, 5, 19, 301, 208, 208, 0, 140.407609794493 
5, 5, 5, 301, 209, 209, 0, 734.91822992842 
5, 5, 6, 301, 209, 209, 0, 519.665664 
5, 5, 7, 301, 209, 209, 0, 367.45911496421 
5, 5, 8, 301, 209, 209, 0, 259.832832 
5, 5, 9, 301, 209, 209, 0, 183.729557482105 
5, 5, 10, 301, 209, 209, 0, 129.916416 
5, 5, 11, 301, 209, 209, 0, 91.8647787410525 
5, 5, 12, 301, 209, 209, 0, 64.958208 
5, 5, 13, 301, 209, 209, 0, 45.9323893705263 
5, 5, 14, 301, 209, 209, 0, 32.479104 
5, 5, 15, 301, 209, 209, 0, 22.9661946852631 
5, 5, 16, 301, 209, 209, 0, 16.239552 
5, 5, 17, 301, 209, 209, 0, 11.4830973426316 
5, 5, 18, 301, 209, 209, 0, 8.119776 
5, 5, 19, 301, 209, 209, 0, 5.74154867131578 
5, 5, 5, 301, 210, 210, 0, 277.148704005864 
5, 5, 6, 301, 210, 210, 0, 272.139141309111 
5, 5, 7, 301, 210, 210, 0, 267.220128263323 
5, 5, 8, 301, 210, 210, 0, 262.390028150926 
5, 5, 9, 301, 210, 210, 0, 257.647233838611 
5, 5, 10, 301, 210, 210, 0, 252.990167242579 
5, 5, 11, 301, 210, 210, 0, 248.417278803466 
5, 5, 12, 301, 210, 210, 0, 243.927046970752 
5, 5, 13, 301, 210, 210, 0, 239.517977696491 
5, 5, 14, 301, 210, 210, 0, 235.188603938191 
5, 5, 15, 301, 210, 210, 0, 230.937485170682 
5, 5, 16, 301, 210, 210, 0, 226.763206906807 
5, 5, 17, 301, 210, 210, 0, 222.664380226773 
5, 5, 18, 301, 210, 210, 0, 218.639641316011 
5, 5, 19, 301, 210, 210, 0, 214.687651011396 
5, 5, 5, 300, 200, 200, 0, 160.90993330466 
5, 5, 6, 300, 200, 200, 0, 113.780505 
5, 5, 7, 300, 200, 200, 0, 80.4549666523299 
5, 5, 8, 300, 200, 200, 0, 56.8902525 
5, 5, 9, 300, 200, 200, 0, 40.2274833261649 
5, 5, 10, 300, 200, 200, 0, 28.44512625 
5, 5, 11, 300, 200, 200, 0, 20.1137416630825 
5, 5, 12, 300, 200, 200, 0, 14.222563125 
5, 5, 13, 300, 200, 200, 0, 10.0568708315412 
5, 5, 14, 300, 200, 200, 0, 7.1112815625 
5, 5, 15, 300, 200, 200, 0, 5.02843541577062 
5, 5, 16, 300, 200, 200, 0, 3.55564078125 
5, 5, 17, 300, 200, 200, 0, 2.51421770788531 
5, 5, 18, 300, 200, 200, 0, 1.777820390625 
5, 5, 19, 300, 200, 200, 0, 1.25710885394265 
5, 5, 5, 300, 202, 202, 0, 289.637879948388 
5, 5, 6, 300, 202, 202, 0, 204.804909 
5, 5, 7, 300, 202, 202, 0, 144.818939974194 
5, 5, 8, 300, 202, 202, 0, 102.4024545 
5, 5, 9, 300, 202, 202, 0, 72.4094699870969 
5, 5, 10, 300, 202, 202, 0, 51.20122725 
5, 5, 11, 300, 202, 202, 0, 36.2047349935484 
5, 5, 12, 300, 202, 202, 0, 25.600613625 
5, 5, 13, 300, 202, 202, 0, 18.1023674967742 
5, 5, 14, 300, 202, 202, 0, 12.8003068125 
5, 5, 15, 300, 202, 202, 0, 9.05118374838711 
5, 5, 16, 300, 202, 202, 0, 6.40015340625 
5, 5, 17, 300, 202, 202, 0, 4.52559187419356 
5, 5, 18, 300, 202, 202, 0, 3.200076703125 
5, 5, 19, 300, 202, 202, 0, 2.26279593709678 
5, 5, 5, 300, 201, 201, 0, 193.091919965592 
5, 5, 6, 300, 201, 201, 0, 136.536606 
5, 5, 7, 300, 201, 201, 0, 96.5459599827959 
5, 5, 8, 300, 201, 201, 0, 68.268303 
5, 5, 9, 300, 201, 201, 0, 48.2729799913979 
5, 5, 10, 300, 201, 201, 0, 34.1341515 
5, 5, 11, 300, 201, 201, 0, 24.136489995699 
5, 5, 12, 300, 201, 201, 0, 17.06707575 
5, 5, 13, 300, 201, 201, 0, 12.0682449978495 
5, 5, 14, 300, 201, 201, 0, 8.533537875 
5, 5, 15, 300, 201, 201, 0, 6.03412249892474 
5, 5, 16, 300, 201, 201, 0, 4.2667689375 
5, 5, 17, 300, 201, 201, 0, 3.01706124946237 
5, 5, 18, 300, 201, 201, 0, 2.13338446875 
5, 5, 19, 300, 201, 201, 0, 1.50853062473119 
5, 5, 5, 301, 400, 400, 0, 289.637879948388 
5, 5, 6, 301, 400, 400, 0, 204.804909 
5, 5, 7, 301, 400, 400, 0, 144.818939974194 
5, 5, 8, 301, 400, 400, 0, 102.4024545 
5, 5, 9, 301, 400, 400, 0, 72.4094699870969 
5, 5, 10, 301, 400, 400, 0, 51.20122725 
5, 5, 11, 301, 400, 400, 0, 36.2047349935484 
5, 5, 12, 301, 400, 400, 0, 25.600613625 
5, 5, 13, 301, 400, 400, 0, 18.1023674967742 
5, 5, 14, 301, 400, 400, 0, 12.8003068125 
5, 5, 15, 301, 400, 400, 0, 9.05118374838711 
5, 5, 16, 301, 400, 400, 0, 6.40015340625 
5, 5, 17, 301, 400, 400, 0, 4.52559187419356 
5, 5, 18, 301, 400, 400, 0, 3.200076703125 
5, 5, 19, 301, 400, 400, 0, 2.26279593709678 
5, 5, 5, 301, 401, 401, 0, 32.181986660932 
5, 5, 6, 301, 401, 401, 0, 22.756101 
5, 5, 7, 301, 401, 401, 0, 16.090993330466 
5, 5, 8, 301, 401, 401, 0, 11.3780505 
5, 5, 9, 301, 401, 401, 0, 8.04549666523299 
5, 5, 10, 301, 401, 401, 0, 5.68902525 
5, 5, 11, 301, 401, 401, 0, 4.02274833261649 
5, 5, 12, 301, 401, 401, 0, 2.844512625 
